keyword,log-likelihood,score
małżeński,7.758518747944189,0.0002113433753458346
ciągły,7.727369890221864,0.00018732708269289885
si,7.727369890221864,0.00018732708269289885
zrobić,7.705768270688388,0.0009990777743621273
par,7.6186754934665935,0.0001344912388564402
msza,7.592879213352145,0.0007060790039963111
ile,7.544293090341762,0.0003362280971411005
mężczyzna,7.492998637360806,0.0004515063018751921
nasze,7.392007933089424,0.0012056178911773747
kończyć,7.2891795937470505,0.0002497694435905318
przygotowanie,7.256946136981344,0.00010086842914233016
światowy,7.256946136981344,0.00010086842914233016
powierzać,7.256946136981344,0.00010086842914233016
ukochana,7.256946136981344,0.00010086842914233016
korzystać,7.256946136981344,0.00010086842914233016
koniec,7.235629913625807,0.0012824700276667692
godzina,7.197045454100003,0.00042749000922225636
temu,7.195609243778517,0.0007493083307715954
sprawiać,7.11913000949545,0.00022575315093759606
dar,7.0438694814028295,0.00028819551183522903
odmówić,6.988412653095709,0.00020173685828466032
spacer,6.945218358947658,0.0001537042729787888
bliskość,6.945218358947658,0.0001537042729787888
maja,6.917606607734865,0.00017772056563172456
ogromny,6.908086816488456,0.0005859975407316323
źródło,6.747129808169195,9.6065170611743e-05
doktor,6.747129808169195,9.6065170611743e-05
pomagała,6.747129808169195,9.6065170611743e-05
spokojny,6.694452330749815,0.0001248847217952659
strasznie,6.694452330749815,0.0001248847217952659
codzienny,6.603850200306223,0.0003410313556716877
jasny,6.5205073315703475,0.0001729173071011374
piękne,6.351774875211333,0.00029780202889640334
czuja,6.323751442506806,0.0003170150630187519
wewnętrzny,6.31313544027728,0.0003362280971411005
duży,6.2995166414441215,0.0009126191208115586
ćwiczenia,6.242081066588255,9.126191208115586e-05
znacznie,6.242081066588255,9.126191208115586e-05
psychicznie,6.242081066588255,9.126191208115586e-05
przygotowywać,6.240394952650285,0.00012008146326467875
boleć,6.240394952650285,0.00012008146326467875
tajemnica,6.240394952650285,0.00012008146326467875
pewnie,6.238590627884083,0.000192130341223486
pojawić,6.228414006705648,0.0005187519213034123
oczywiście,6.159639147902958,0.0004995388871810636
jednocześnie,6.152967930597704,0.00025457270212111895
trochę,6.127452576397767,0.0004082769750999078
zniknąć,6.104647827025426,0.00014409775591761451
piękno,6.104647827025426,0.00014409775591761451
spokój,6.089326540611474,0.0003890639409775592
lęk,6.0266022322211015,0.00033142483861051336
opieka,5.87188854143324,0.00018732708269289885
proces,5.87188854143324,0.00018732708269289885
etap,5.87188854143324,0.00018732708269289885
zły,5.869177933066609,0.00040347371656932065
obrazek,5.792267903088169,0.00011527820473409161
naturalny,5.792267903088169,0.00011527820473409161
oblicze,5.792267903088169,0.00011527820473409161
odprawiać,5.792267903088169,0.00011527820473409161
rada,5.792267903088169,0.00011527820473409161
udać,5.789818004895547,0.00036504764832462344
sytuacja,5.778116484903336,0.0007156855210574854
poszukiwanie,5.7432867265986705,0.00016331079003996312
dobro,5.7432867265986705,0.00016331079003996312
typ,5.742302426390186,8.64586535505687e-05
Kraków,5.742302426390186,8.64586535505687e-05
małżonek,5.742302426390186,8.64586535505687e-05
wad,5.742302426390186,8.64586535505687e-05
pustynia,5.742302426390186,8.64586535505687e-05
ołtarz,5.742302426390186,8.64586535505687e-05
Michał,5.742302426390186,8.64586535505687e-05
spowiednik,5.742302426390186,8.64586535505687e-05
pokora,5.742302426390186,8.64586535505687e-05
seminarium,5.742302426390186,8.64586535505687e-05
najbardziej,5.700657220199174,0.00020654011681524745
szacunek,5.6932738941466265,0.00013929449738702736
łaska,5.602412568073149,0.0007781278819551184
zawierzyć,5.587396524106566,0.00022575315093759606
emocja,5.587396524106566,0.00022575315093759606
trzymać,5.587396524106566,0.00022575315093759606
pod,5.492799131203256,0.0007252920381186597
poza,5.4665370633940995,0.00032181832154933905
studia,5.422124042475339,0.0004130802336304949
że,5.405744494636679,0.017080387334767907
rana,5.363802263049939,0.00015850753150937596
diagnoza,5.350556262864536,0.00011047494620350446
Łukasz,5.350556262864536,0.00011047494620350446
rok,5.294473030677487,0.0017675991392560714
znajomości,5.288368975875828,0.0001344912388564402
szczęście,5.266472340114021,0.0005331616968951737
znalezienie,5.248380314132254,8.165539501998156e-05
intensywny,5.248380314132254,8.165539501998156e-05
odpowiedzialność,5.248380314132254,8.165539501998156e-05
USG,5.248380314132254,8.165539501998156e-05
data,5.248380314132254,8.165539501998156e-05
jednak,5.188055752346607,0.0021758761143559793
łóżko,5.173978452960096,0.00025937596065170614
zająć,5.172583998531538,0.00029780202889640334
klasa,5.156264628057155,0.00017772056563172456
dlaczego,5.09731106620448,0.0004947356286504765
przykład,5.024690494461623,0.00019693359975407317
głowa,5.011240413047592,0.0006628496772210267
dodać,4.990872502307279,0.0001537042729787888
przyjmować,4.9438954392227,0.00021614663387642177
niż,4.9359482903913765,0.000542768213956348
tłum,4.915807214628038,0.0001056716876729173
23,4.915807214628038,0.0001056716876729173
metoda,4.915807214628038,0.0001056716876729173
zadanie,4.915807214628038,0.0001056716876729173
posługa,4.915807214628038,0.0001056716876729173
staranie,4.915807214628038,0.0001056716876729173
wiadomo,4.890380498677761,0.00012968798032585307
podróż,4.890380498677761,0.00012968798032585307
dostać,4.881109006446785,0.0004899323701198894
planować,4.761004864274327,7.68521364893944e-05
poczekać,4.761004864274327,7.68521364893944e-05
udo,4.761004864274327,7.68521364893944e-05
post,4.761004864274327,7.68521364893944e-05
wynikać,4.761004864274327,7.68521364893944e-05
różańcowy,4.761004864274327,7.68521364893944e-05
półtora,4.761004864274327,7.68521364893944e-05
bić,4.761004864274327,7.68521364893944e-05
odbierać,4.761004864274327,7.68521364893944e-05
pojednanie,4.761004864274327,7.68521364893944e-05
żeby,4.719883796088684,0.0010759299108515216
wchodzić,4.695912987601885,0.000192130341223486
te,4.652327566612303,0.00099427451583154
rad,4.599091958186751,0.00023055640946818322
wiele,4.575179202559632,0.0017531893636643099
relacja,4.541427954631001,0.0006340301260375038
początek,4.517151777903887,0.0007973409160774669
zamknąć,4.499804022104729,0.0001248847217952659
bierzmowanie,4.488641125236246,0.00010086842914233016
boski,4.488641125236246,0.00010086842914233016
łatwy,4.466414103391211,0.00016811404857055025
przecież,4.414962129090924,0.0007781278819551184
parafia,4.373659004297211,0.00018732708269289885
mimo,4.340225434138901,0.0007108822625268983
dwa,4.319574419039721,0.0011095527205656317
bycie,4.3053180085694915,0.00022575315093759606
przytulić,4.280995921935821,7.204887795880726e-05
partner,4.280995921935821,7.204887795880726e-05
ulubiony,4.280995921935821,7.204887795880726e-05
wzajemny,4.280995921935821,7.204887795880726e-05
cały,4.24881030256109,0.002147056563172456
prosty,4.238529671513774,0.0006916692284045496
też,4.174651565760492,0.0017964186904395943
odkrywać,4.132022954063561,0.00016331079003996312
codzienność,4.132022954063561,0.00016331079003996312
błagać,4.069765218016943,9.6065170611743e-05
dostrzec,4.069765218016943,9.6065170611743e-05
zakochać,4.069765218016943,9.6065170611743e-05
miara,4.069765218016943,9.6065170611743e-05
mnóstwo,4.069765218016943,9.6065170611743e-05
zranienie,4.069765218016943,9.6065170611743e-05
niezwykle,4.069765218016943,9.6065170611743e-05
dokładnie,4.059551027074294,0.00025937596065170614
źle,4.027614531216383,0.00033142483861051336
pokus,3.915526024482019,0.00013929449738702736
bliski,3.899477076451955,0.00029299877036581616
ufać,3.8443430399426948,0.0002737857362434676
praktykująca,3.8093377467332967,6.72456194282201e-05
osiem,3.8093377467332967,6.72456194282201e-05
byle,3.8093377467332967,6.72456194282201e-05
zorientować,3.8093377467332967,6.72456194282201e-05
narodziny,3.8093377467332967,6.72456194282201e-05
sfera,3.8093377467332967,6.72456194282201e-05
wyprosić,3.8093377467332967,6.72456194282201e-05
przedmiot,3.8093377467332967,6.72456194282201e-05
mądry,3.8093377467332967,6.72456194282201e-05
rozważanie,3.8093377467332967,6.72456194282201e-05
wewnętrznie,3.8093377467332967,6.72456194282201e-05
bola,3.8093377467332967,6.72456194282201e-05
cierpliwy,3.8093377467332967,6.72456194282201e-05
poranić,3.8093377467332967,6.72456194282201e-05
deska,3.8093377467332967,6.72456194282201e-05
skuteczny,3.8093377467332967,6.72456194282201e-05
oczywisty,3.8093377467332967,6.72456194282201e-05
zbudować,3.8093377467332967,6.72456194282201e-05
trwać,3.7759940970940225,0.0004130802336304949
postać,3.74315437673046,0.00011527820473409161
niby,3.74315437673046,0.00011527820473409161
synek,3.74315437673046,0.00011527820473409161
tuż,3.74315437673046,0.00011527820473409161
długi,3.7269657196566133,0.00036024438979403626
zmagania,3.659990597594022,9.126191208115586e-05
wspomnienie,3.659990597594022,9.126191208115586e-05
zachorować,3.659990597594022,9.126191208115586e-05
znajomość,3.659990597594022,9.126191208115586e-05
sprawa,3.6574274561222246,0.00096065170611743
skoro,3.6562799333430593,0.00028819551183522903
grudzień,3.5731312827129695,0.0001344912388564402
nadal,3.566645664293471,0.0004755225945281279
trzeci,3.5408107551074295,0.0002497694435905318
głęboko,3.495586763549433,0.00023055640946818322
przekonanie,3.486307021846562,0.0001537042729787888
młody,3.4446476108809687,0.000192130341223486
tym,3.4020987967979295,0.004356555487242546
porozmawiać,3.3783847899164963,0.00011047494620350446
fizycznie,3.3783847899164963,0.00011047494620350446
ofiarować,3.3783847899164963,0.00011047494620350446
poprawa,3.3783847899164963,0.00011047494620350446
zamknięty,3.3783847899164963,0.00011047494620350446
perspektywa,3.3515899388978028,0.00026417921918229327
wiadomości,3.3472261653749076,6.244236089763295e-05
zgłosić,3.3472261653749076,6.244236089763295e-05
wcześnie,3.3472261653749076,6.244236089763295e-05
ukrywać,3.3472261653749076,6.244236089763295e-05
duchowny,3.3472261653749076,6.244236089763295e-05
wymarzony,3.3472261653749076,6.244236089763295e-05
uśmiechać,3.3472261653749076,6.244236089763295e-05
trójka,3.3472261653749076,6.244236089763295e-05
postaw,3.3472261653749076,6.244236089763295e-05
ideał,3.3472261653749076,6.244236089763295e-05
skrzywdzić,3.3472261653749076,6.244236089763295e-05
doceniać,3.3472261653749076,6.244236089763295e-05
czwarty,3.3472261653749076,6.244236089763295e-05
wyzwanie,3.3472261653749076,6.244236089763295e-05
internetowy,3.3472261653749076,6.244236089763295e-05
czas,3.3338713589895264,0.004582308638180142
siła,3.330224519199298,0.0007445050722410083
część,3.290640426997445,0.0002449661850599447
strona,3.2739140956438995,0.0006148170919151552
minąć,3.2633771701660947,0.00029780202889640334
uzdrawiać,3.2602536657851737,8.64586535505687e-05
poprzedni,3.2602536657851737,8.64586535505687e-05
płuco,3.2602536657851737,8.64586535505687e-05
zwłaszcza,3.2396701282685916,0.00012968798032585307
rodzinny,3.237528997969248,0.00022575315093759606
ludzki,3.2118062746041183,0.00033142483861051336
zbliżać,3.1758874376056667,0.00014890101444820167
zrezygnować,3.1758874376056667,0.00014890101444820167
przypomnieć,3.165875313657084,0.00018732708269289885
okazja,3.165875313657084,0.00018732708269289885
film,3.165875313657084,0.00018732708269289885
ogół,3.114207003352824,0.00025937596065170614
o,3.063130527095865,0.006878266215800799
szybko,3.05183787697227,0.0004947356286504765
podzielić,3.046899944452546,0.0002401629265293575
styczeń,3.0236570886783705,0.0001056716876729173
martwić,3.0236570886783705,0.0001056716876729173
dodawać,3.0236570886783705,0.0001056716876729173
pokazować,3.0236570886783705,0.0001056716876729173
kierownik,3.0236570886783705,0.0001056716876729173
wymagać,3.0236570886783705,0.0001056716876729173
Ola,3.0236570886783705,0.0001056716876729173
brak,2.9871830240930457,0.00039386719950814633
potrafić,2.9674272889282136,0.0007637181063633569
krótko,2.9157726695314743,0.0001248847217952659
przyjemność,2.9157726695314743,0.0001248847217952659
trakt,2.9157726695314743,0.0001248847217952659
różnica,2.9157726695314743,0.0001248847217952659
autobus,2.8961339515440847,5.7639102367045804e-05
dwójka,2.8961339515440847,5.7639102367045804e-05
przerażony,2.8961339515440847,5.7639102367045804e-05
docenić,2.8961339515440847,5.7639102367045804e-05
poprawić,2.8961339515440847,5.7639102367045804e-05
akcja,2.8961339515440847,5.7639102367045804e-05
parafialny,2.8961339515440847,5.7639102367045804e-05
przeświadczenie,2.8961339515440847,5.7639102367045804e-05
milczenie,2.8961339515440847,5.7639102367045804e-05
zaledwie,2.8961339515440847,5.7639102367045804e-05
cisza,2.8961339515440847,5.7639102367045804e-05
napięcie,2.8961339515440847,5.7639102367045804e-05
organizm,2.8961339515440847,5.7639102367045804e-05
skóra,2.8961339515440847,5.7639102367045804e-05
oczyszczać,2.8961339515440847,5.7639102367045804e-05
wmawiać,2.8961339515440847,5.7639102367045804e-05
okazować,2.8961339515440847,5.7639102367045804e-05
schody,2.8961339515440847,5.7639102367045804e-05
brzuch,2.8961339515440847,5.7639102367045804e-05
zapewne,2.8961339515440847,5.7639102367045804e-05
niesamowity,2.88309277736076,0.00025457270212111895
wspierać,2.874432473866719,0.00014409775591761451
tekst,2.874432473866719,0.00014409775591761451
uznać,2.87218178044683,0.00016331079003996312
słaby,2.87218178044683,0.00016331079003996312
udawać,2.87218178044683,0.00016331079003996312
sukces,2.8716433632993352,8.165539501998156e-05
istotny,2.8716433632993352,8.165539501998156e-05
gorąco,2.8716433632993352,8.165539501998156e-05
trzecia,2.8716433632993352,8.165539501998156e-05
J,2.8716433632993352,8.165539501998156e-05
miłosierny,2.8716433632993352,8.165539501998156e-05
skupiać,2.8716433632993352,8.165539501998156e-05
wczesno,2.8233254161713646,0.0006484399016292653
trudność,2.809827252286375,0.00023535966799877037
tylko,2.767053036018808,0.0027858899477405472
zdrowy,2.740833263508481,0.0002689824777128804
uświadomić,2.6820713784866532,0.00019693359975407317
refleksja,2.6798484620347347,0.00010086842914233016
kwiecień,2.6798484620347347,0.00010086842914233016
wykonać,2.6798484620347347,0.00010086842914233016
ostatnie,2.6798484620347347,0.00010086842914233016
przynieść,2.6798484620347347,0.00010086842914233016
informacja,2.6798484620347347,0.00010086842914233016
uśmiech,2.6798484620347347,0.00010086842914233016
wiadomość,2.6798484620347347,0.00010086842914233016
wytrwać,2.6798484620347347,0.00010086842914233016
stan,2.64653822502337,0.0009222256378727329
mały,2.632132243466698,0.00017772056563172456
duchowy,2.6054238757775483,0.0005139486627728251
ogarnąć,2.6021382463681118,0.00012008146326467875
stopień,2.596622644367878,0.00015850753150937596
błąd,2.596622644367878,0.00015850753150937596
czyli,2.579673792122591,0.00023055640946818322
reakcja,2.4954362511536394,7.68521364893944e-05
przystąpić,2.4954362511536394,7.68521364893944e-05
uleczyć,2.4954362511536394,7.68521364893944e-05
kilkanaście,2.4954362511536394,7.68521364893944e-05
rzadko,2.4954362511536394,7.68521364893944e-05
głównie,2.4954362511536394,7.68521364893944e-05
skupienie,2.4954362511536394,7.68521364893944e-05
umierać,2.4954362511536394,7.68521364893944e-05
przeszły,2.4954362511536394,7.68521364893944e-05
mózg,2.4954362511536394,7.68521364893944e-05
tymczasem,2.4954362511536394,7.68521364893944e-05
dzieciątko,2.4954362511536394,7.68521364893944e-05
zaczynać,2.475502733365259,0.0004130802336304949
kształt,2.457903607314019,5.283584383645865e-05
lekarka,2.457903607314019,5.283584383645865e-05
rozpoczęcie,2.457903607314019,5.283584383645865e-05
wstawienniczy,2.457903607314019,5.283584383645865e-05
ustąpić,2.457903607314019,5.283584383645865e-05
regularny,2.457903607314019,5.283584383645865e-05
gra,2.457903607314019,5.283584383645865e-05
zdiagnozować,2.457903607314019,5.283584383645865e-05
stanowić,2.457903607314019,5.283584383645865e-05
działalność,2.457903607314019,5.283584383645865e-05
świętość,2.457903607314019,5.283584383645865e-05
wysłać,2.457903607314019,5.283584383645865e-05
wskazywać,2.457903607314019,5.283584383645865e-05
zakonnica,2.457903607314019,5.283584383645865e-05
powiedzenie,2.457903607314019,5.283584383645865e-05
rocznica,2.457903607314019,5.283584383645865e-05
dzielenie,2.457903607314019,5.283584383645865e-05
czułości,2.457903607314019,5.283584383645865e-05
prawdopodobnie,2.457903607314019,5.283584383645865e-05
świetnie,2.457903607314019,5.283584383645865e-05
towarzyszyć,2.4124153386585245,0.0002785889947740547
pełny,2.4009541218082777,0.0004755225945281279
obok,2.377957661824471,0.0001729173071011374
kobieta,2.350230746385554,0.0004899323701198894
nieść,2.3479564938009423,9.6065170611743e-05
gimnazjum,2.3479564938009423,9.6065170611743e-05
stały,2.3479564938009423,9.6065170611743e-05
termin,2.3479564938009423,9.6065170611743e-05
przyjaźń,2.3479564938009423,9.6065170611743e-05
spotykać,2.3201619866354335,0.00025937596065170614
dzięki,2.307417718275236,0.0006772594528127882
właściwy,2.3007264914797663,0.0001344912388564402
budować,2.3007264914797663,0.0001344912388564402
dziać,2.2995459790933754,0.00011527820473409161
cokolwiek,2.2995459790933754,0.00011527820473409161
rozpacz,2.2995459790933754,0.00011527820473409161
ufność,2.2995459790933754,0.00011527820473409161
ostatni,2.298728671187998,0.0004563095604057793
życiowy,2.2765452168577447,0.00020654011681524745
wydawać,2.2098200184687506,0.0006580464186904395
mocno,2.1701127170694505,0.0003554411312634491
święto,2.13314230892736,7.204887795880726e-05
czwarta,2.13314230892736,7.204887795880726e-05
ochota,2.13314230892736,7.204887795880726e-05
id,2.13314230892736,7.204887795880726e-05
widać,2.13314230892736,7.204887795880726e-05
pozostały,2.13314230892736,7.204887795880726e-05
ślad,2.13314230892736,7.204887795880726e-05
zapominać,2.13314230892736,7.204887795880726e-05
stąd,2.13314230892736,7.204887795880726e-05
depresja,2.1328299611167836,0.00016811404857055025
twarz,2.1328299611167836,0.00016811404857055025
pomyśleć,2.0943009368964898,0.0004178834921610821
temat,2.0943009368964898,0.0004178834921610821
dojść,2.0684347036671262,0.0003362280971411005
nagle,2.046196309777404,0.000384260682446972
młoda,2.0401867077948594,0.0003026052874269905
wizerunek,2.0348826090084713,4.80325853058715e-05
chować,2.0348826090084713,4.80325853058715e-05
przemoc,2.0348826090084713,4.80325853058715e-05
czuwanie,2.0348826090084713,4.80325853058715e-05
zewnętrzny,2.0348826090084713,4.80325853058715e-05
fascynacja,2.0348826090084713,4.80325853058715e-05
gazeta,2.0348826090084713,4.80325853058715e-05
Król,2.0348826090084713,4.80325853058715e-05
reguła,2.0348826090084713,4.80325853058715e-05
ostatnio,2.0348826090084713,4.80325853058715e-05
zrodzić,2.0348826090084713,4.80325853058715e-05
lecieć,2.0348826090084713,4.80325853058715e-05
załamać,2.0348826090084713,4.80325853058715e-05
lekarski,2.0348826090084713,4.80325853058715e-05
teściowa,2.0348826090084713,4.80325853058715e-05
przejście,2.0348826090084713,4.80325853058715e-05
jasno,2.0348826090084713,4.80325853058715e-05
dzisiejsi,2.0348826090084713,4.80325853058715e-05
dojrzewać,2.0348826090084713,4.80325853058715e-05
kołatać,2.0348826090084713,4.80325853058715e-05
konto,2.0348826090084713,4.80325853058715e-05
jakikolwiek,2.029775513537147,0.00012968798032585307
obecny,2.029775513537147,0.00012968798032585307
sierpień,2.029775513537147,0.00012968798032585307
podejmować,2.0291222949708683,9.126191208115586e-05
psycholog,2.0291222949708683,9.126191208115586e-05
widok,2.0291222949708683,9.126191208115586e-05
lekki,2.0291222949708683,9.126191208115586e-05
akurat,2.0291222949708683,9.126191208115586e-05
zmęczony,2.0291222949708683,9.126191208115586e-05
5,2.0240794831152584,0.0002689824777128804
jaka,2.0240794831152584,0.0002689824777128804
dowód,2.0088674107403666,0.00011047494620350446
przechodzić,2.0088674107403666,0.00011047494620350446
niezwykły,2.0088674107403666,0.00011047494620350446
dosłownie,2.0088674107403666,0.00011047494620350446
przeszkoda,2.0088674107403666,0.00011047494620350446
szpital,1.9553214427113748,0.00046111281893636643
rozmowa,1.9430336872409555,0.0005235551798339993
drugi,1.9424260637539525,0.0004130802336304949
często,1.9001695461401304,0.0009798647402397788
obecnie,1.8972293468363377,0.00016331079003996312
myśl,1.8527948587791236,0.0011864048570550262
niemożliwy,1.8431100266781293,0.00019693359975407317
poła,1.839899776851471,0.00026417921918229327
zauważyć,1.839899776851471,0.00026417921918229327
przejść,1.8296110273056811,0.00023055640946818322
bowiem,1.8281399666715297,0.00014409775591761451
kwestia,1.8281399666715297,0.00014409775591761451
dręczyć,1.7865656413564848,6.72456194282201e-05
przyjemny,1.7865656413564848,6.72456194282201e-05
uderzyć,1.7865656413564848,6.72456194282201e-05
fala,1.7865656413564848,6.72456194282201e-05
podejście,1.7865656413564848,6.72456194282201e-05
Zmartwychwstanie,1.7865656413564848,6.72456194282201e-05
MT,1.7865656413564848,6.72456194282201e-05
widzenie,1.7865656413564848,6.72456194282201e-05
zgoda,1.7865656413564848,6.72456194282201e-05
natychmiast,1.7704053775537147,0.0001248847217952659
wczesny,1.7704053775537147,0.0001248847217952659
konsekwencja,1.7704053775537147,0.0001248847217952659
telefon,1.7704053775537147,0.0001248847217952659
iść,1.7594882912099585,0.000701275745465724
świadectwo,1.7411091808756076,0.0007156855210574854
więc,1.731856155963932,0.0009414386719950815
przynajmniej,1.7310817629119182,0.0001056716876729173
przestały,1.7310817629119182,0.0001056716876729173
odpowiedni,1.7310817629119182,0.0001056716876729173
facet,1.7310817629119182,0.0001056716876729173
rodzić,1.7310817629119182,0.0001056716876729173
dama,1.7310817629119182,0.0001056716876729173
zapisać,1.7246594843200387,8.64586535505687e-05
okazały,1.7246594843200387,8.64586535505687e-05
szansa,1.6967509517193555,0.00029299877036581616
punkt,1.671675420393222,0.00015850753150937596
własny,1.6626728858122188,0.00025937596065170614
dzień,1.6459236991561959,0.0027282508453735014
zachowanie,1.639377764042849,0.000192130341223486
niepowodzenie,1.6301268328925869,4.322932677528435e-05
skutecznie,1.6301268328925869,4.322932677528435e-05
dołączyć,1.6301268328925869,4.322932677528435e-05
nerwowy,1.6301268328925869,4.322932677528435e-05
poniedziałek,1.6301268328925869,4.322932677528435e-05
natrafić,1.6301268328925869,4.322932677528435e-05
nieczysta,1.6301268328925869,4.322932677528435e-05
trzydzieści,1.6301268328925869,4.322932677528435e-05
ubogi,1.6301268328925869,4.322932677528435e-05
zdziałać,1.6301268328925869,4.322932677528435e-05
wystawić,1.6301268328925869,4.322932677528435e-05
odkładać,1.6301268328925869,4.322932677528435e-05
ograniczać,1.6301268328925869,4.322932677528435e-05
sesja,1.6301268328925869,4.322932677528435e-05
trząść,1.6301268328925869,4.322932677528435e-05
szykować,1.6301268328925869,4.322932677528435e-05
dziesiątek,1.6301268328925869,4.322932677528435e-05
