keyword,log-likelihood,score
dokąd,6.80156853098076,9.516817576202518e-05
2003,6.80156853098076,9.516817576202518e-05
sidła,6.80156853098076,9.516817576202518e-05
sąsiad,6.80156853098076,9.516817576202518e-05
który,6.733011561642485,0.009299290317317889
gdyż,6.675580859377046,0.0004894363324904152
lubić,6.6083853200783995,0.0002447181662452076
stać,6.607287378670321,0.0013731408217092205
odwiedzać,6.532054737654102,0.0001495499904831824
wyrwać,6.532054737654102,0.0001495499904831824
przemówić,6.479328775855434,0.0001223590831226038
martwy,6.479328775855434,0.0001223590831226038
przyjaciel,6.4786434998143925,0.0005302226935312832
joga,6.4738498265445035,8.157272208173587e-05
ściana,6.4738498265445035,8.157272208173587e-05
posłuszeństwo,6.4738498265445035,8.157272208173587e-05
latko,6.4738498265445035,8.157272208173587e-05
godny,6.4738498265445035,8.157272208173587e-05
oskarżać,6.4738498265445035,8.157272208173587e-05
wielbić,6.4738498265445035,8.157272208173587e-05
grupa,6.448711881534376,0.00040786361040867934
kaseta,6.344955218548716,5.4381814721157244e-05
nikotyna,6.344955218548716,5.4381814721157244e-05
wzniosły,6.344955218548716,5.4381814721157244e-05
Jacek,6.344955218548716,5.4381814721157244e-05
przejrzeć,6.344955218548716,5.4381814721157244e-05
zielony,6.344955218548716,5.4381814721157244e-05
k,6.344955218548716,5.4381814721157244e-05
bójka,6.344955218548716,5.4381814721157244e-05
protestancki,6.344955218548716,5.4381814721157244e-05
mat,6.344955218548716,5.4381814721157244e-05
ochrzcić,6.344955218548716,5.4381814721157244e-05
wyzwolić,6.344955218548716,5.4381814721157244e-05
porównywać,6.344955218548716,5.4381814721157244e-05
napić,6.344955218548716,5.4381814721157244e-05
winny,6.344955218548716,5.4381814721157244e-05
sens,6.279301566577622,0.0006253908692933083
objawić,6.264267914697262,6.797726840144655e-05
kaznodzieja,6.264267914697262,6.797726840144655e-05
tunel,6.264267914697262,6.797726840144655e-05
zawierać,6.264267914697262,6.797726840144655e-05
żyjący,6.264267914697262,6.797726840144655e-05
terapeuta,6.264267914697262,6.797726840144655e-05
odpocząć,6.264267914697262,6.797726840144655e-05
żyjąca,6.264267914697262,6.797726840144655e-05
udowodnić,6.264267914697262,6.797726840144655e-05
wypić,6.264267914697262,6.797726840144655e-05
dokonać,6.2094305810135655,0.00021752725888462898
urodzić,6.20809981180922,0.0005438181472115724
żona,6.142258978555617,0.001046849933382277
słyszeć,6.091863234966397,0.0005166272398509939
poznać,6.065219525815156,0.0010332544797019877
zrozumieć,6.056543806315553,0.00078853631345678
niepotrzebny,5.996893776128624,0.00010876362944231449
przestawać,5.996893776128624,0.00010876362944231449
wnętrze,5.996893776128624,0.00010876362944231449
rzucić,5.996003321447084,0.00017674089784376105
wyznawać,5.996003321447084,0.00017674089784376105
dzisiaj,5.980286307520991,0.0004894363324904152
oko,5.969917034768169,0.0009788726649808304
poprzez,5.91132526017741,0.0002990999809663648
nazywać,5.829660154555004,0.00019033635152405036
jeździć,5.829660154555004,0.00019033635152405036
pieniądz,5.7750377361060785,0.00043505451776925796
uciec,5.703213765925364,0.0001495499904831824
przebaczenie,5.6161315002376675,0.00021752725888462898
go,5.575888530664201,0.0016722408026755853
Marta,5.526619622984944,9.516817576202518e-05
biblijny,5.526619622984944,9.516817576202518e-05
kuzyn,5.526619622984944,9.516817576202518e-05
niech,5.50810723090105,0.0003398863420072328
średnia,5.506327219690235,0.0001223590831226038
odrzucić,5.506327219690235,0.0001223590831226038
dziwny,5.485190181577611,0.0003262908883269435
kupić,5.48049450699531,0.00016314544416347175
zło,5.453701516128948,0.00028550452728607554
wszelki,5.189206952419704,0.0003670772493678114
on,5.188192693497868,0.012752535552111375
koncert,5.184739787204874,0.0001359545368028931
ilość,5.184739787204874,0.0001359545368028931
bunt,5.184739787204874,0.0001359545368028931
wołanie,5.184739787204874,0.0001359545368028931
osiągnąć,5.184739787204874,0.0001359545368028931
materialny,5.075961965636163,8.157272208173587e-05
mieszek,5.075961965636163,8.157272208173587e-05
pozycja,5.075961965636163,8.157272208173587e-05
golgota,5.075961965636163,8.157272208173587e-05
postanowić,5.046983092452081,0.0008157272208173587
wychować,5.030239917682863,0.00023112271256491829
poranek,4.995711878297451,0.00010876362944231449
twardy,4.995711878297451,0.00010876362944231449
organizacja,4.995711878297451,0.00010876362944231449
wstyd,4.96550182426839,0.0001495499904831824
należeć,4.878210978941446,0.0003806727030481007
kochać,4.757222977456237,0.0011692090165048808
12,4.707450728851439,0.00017674089784376105
wierząca,4.695239372944055,0.0003262908883269435
wierzący,4.6662658084843915,0.0001223590831226038
alkoholizm,4.6662658084843915,0.0001223590831226038
dzisiejszy,4.6662658084843915,0.0001223590831226038
głośny,4.660120794333312,6.797726840144655e-05
grono,4.660120794333312,6.797726840144655e-05
edukacja,4.660120794333312,6.797726840144655e-05
podoba,4.660120794333312,6.797726840144655e-05
kształtować,4.660120794333312,6.797726840144655e-05
muzyk,4.660120794333312,6.797726840144655e-05
duma,4.660120794333312,6.797726840144655e-05
uwielbić,4.660120794333312,6.797726840144655e-05
zdruzgotać,4.660120794333312,6.797726840144655e-05
rozmyślać,4.660120794333312,6.797726840144655e-05
konferencja,4.6351303476310814,0.00019033635152405036
zaprosić,4.587825435221822,0.00020393180520433967
klatka,4.487520880262812,9.516817576202518e-05
królestwo,4.487520880262812,9.516817576202518e-05
cześć,4.487520880262812,9.516817576202518e-05
wytłumaczyć,4.487520880262812,9.516817576202518e-05
podawać,4.487520880262812,9.516817576202518e-05
nieszczęśliwy,4.487520880262812,9.516817576202518e-05
gdzie,4.455861141957282,0.0009244908502596731
wizja,4.451172936634152,0.0001359545368028931
płynąć,4.451172936634152,0.0001359545368028931
oczyścić,4.451172936634152,0.0001359545368028931
gonić,4.315899884363001,5.4381814721157244e-05
zażywać,4.315899884363001,5.4381814721157244e-05
dookoła,4.315899884363001,5.4381814721157244e-05
auto,4.315899884363001,5.4381814721157244e-05
pozwolenie,4.315899884363001,5.4381814721157244e-05
upić,4.315899884363001,5.4381814721157244e-05
nachodzić,4.315899884363001,5.4381814721157244e-05
ujrzeć,4.315899884363001,5.4381814721157244e-05
nazwisko,4.315899884363001,5.4381814721157244e-05
umiłować,4.315899884363001,5.4381814721157244e-05
szesnaście,4.315899884363001,5.4381814721157244e-05
narkoman,4.315899884363001,5.4381814721157244e-05
strumień,4.315899884363001,5.4381814721157244e-05
patologiczny,4.315899884363001,5.4381814721157244e-05
samochodowy,4.315899884363001,5.4381814721157244e-05
ćpać,4.315899884363001,5.4381814721157244e-05
wytrzymać,4.307666049365999,0.0001495499904831824
dół,4.307666049365999,0.0001495499904831824
ci,4.216605461219153,0.0007069635913750442
nienawiść,4.2120986251782515,0.00016314544416347175
przeżyć,4.178936179982934,0.00043505451776925796
powiadać,4.16432604599002,4.078636104086794e-05
zimny,4.16432604599002,4.078636104086794e-05
Magda,4.16432604599002,4.078636104086794e-05
czyściec,4.16432604599002,4.078636104086794e-05
gardło,4.16432604599002,4.078636104086794e-05
weselny,4.16432604599002,4.078636104086794e-05
czternaście,4.16432604599002,4.078636104086794e-05
uświęcić,4.16432604599002,4.078636104086794e-05
niedoszły,4.16432604599002,4.078636104086794e-05
kongres,4.16432604599002,4.078636104086794e-05
skruszony,4.16432604599002,4.078636104086794e-05
przeminąć,4.16432604599002,4.078636104086794e-05
perfekcjonizm,4.16432604599002,4.078636104086794e-05
zaprzestanie,4.16432604599002,4.078636104086794e-05
powieść,4.16432604599002,4.078636104086794e-05
popijać,4.16432604599002,4.078636104086794e-05
manipulacja,4.16432604599002,4.078636104086794e-05
pogrążyć,4.16432604599002,4.078636104086794e-05
zaświadczyć,4.16432604599002,4.078636104086794e-05
oświecać,4.16432604599002,4.078636104086794e-05
wózek,4.16432604599002,4.078636104086794e-05
blask,4.16432604599002,4.078636104086794e-05
trawka,4.16432604599002,4.078636104086794e-05
usługiwać,4.16432604599002,4.078636104086794e-05
żołądek,4.16432604599002,4.078636104086794e-05
czar,4.16432604599002,4.078636104086794e-05
napawać,4.16432604599002,4.078636104086794e-05
płaczący,4.16432604599002,4.078636104086794e-05
trzeźwieć,4.16432604599002,4.078636104086794e-05
nauczać,4.16432604599002,4.078636104086794e-05
wróżyć,4.16432604599002,4.078636104086794e-05
potykać,4.16432604599002,4.078636104086794e-05
przybić,4.16432604599002,4.078636104086794e-05
psalm,4.16432604599002,4.078636104086794e-05
użalać,4.16432604599002,4.078636104086794e-05
przepiękny,4.16432604599002,4.078636104086794e-05
zięć,4.16432604599002,4.078636104086794e-05
odmienić,4.15027100454612,0.00017674089784376105
zajmować,4.15027100454612,0.00017674089784376105
okno,4.1477918297639045,0.00010876362944231449
grzeszny,4.1477918297639045,0.00010876362944231449
pasować,4.1477918297639045,0.00010876362944231449
sala,4.1477918297639045,0.00010876362944231449
troszczyć,4.1477918297639045,0.00010876362944231449
następna,4.097586521604304,0.00023112271256491829
alkoholowy,3.983082509304962,8.157272208173587e-05
przeprosić,3.983082509304962,8.157272208173587e-05
twoje,3.983082509304962,8.157272208173587e-05
przepełnić,3.983082509304962,8.157272208173587e-05
cela,3.983082509304962,8.157272208173587e-05
zgadzać,3.983082509304962,8.157272208173587e-05
pozbawić,3.983082509304962,8.157272208173587e-05
biec,3.983082509304962,8.157272208173587e-05
wyrządzić,3.983082509304962,8.157272208173587e-05
wezwanie,3.937717802220706,0.0001223590831226038
sięgnąć,3.937717802220706,0.0001223590831226038
wierzyć,3.861761446124209,0.001006063572341409
praca,3.853109909702404,0.0016042635342741387
ziemia,3.8343002524886813,0.00028550452728607554
wypadek,3.804401416570033,0.0001359545368028931
wypełniać,3.804401416570033,0.0001359545368028931
istnieć,3.7893814077209953,0.0002719090736057862
rzecz,3.728450013891223,0.0009516817576202518
zapraszać,3.7204710478547955,0.0001495499904831824
tata,3.674256084999744,0.0004894363324904152
wniosek,3.6702603481774503,0.00016314544416347175
tak_zwany,3.6702603481774503,0.00016314544416347175
samotny,3.656793454385067,0.00021752725888462898
fragment,3.644127262517113,0.00017674089784376105
zaproponować,3.644127262517113,0.00017674089784376105
odczuć,3.6358010107526297,0.00019033635152405036
znajomy,3.6358010107526297,0.00019033635152405036
otoczenie,3.629317851043413,9.516817576202518e-05
głośno,3.629317851043413,9.516817576202518e-05
chrześcijaństwo,3.629317851043413,9.516817576202518e-05
normalny,3.629317851043413,9.516817576202518e-05
odwiedzić,3.629317851043413,9.516817576202518e-05
nawrócenie,3.601767906870709,0.00031269543464665416
łza,3.5994443324971073,0.0004758408788101259
potrzebować,3.510518251223367,0.0005030317861707045
10,3.488500346053897,0.00028550452728607554
nadużywać,3.4849146760793666,6.797726840144655e-05
wywrzeć,3.4849146760793666,6.797726840144655e-05
śmiały,3.4849146760793666,6.797726840144655e-05
dworzec,3.4849146760793666,6.797726840144655e-05
stajać,3.4849146760793666,6.797726840144655e-05
południe,3.4849146760793666,6.797726840144655e-05
adres,3.4849146760793666,6.797726840144655e-05
udzielać,3.4849146760793666,6.797726840144655e-05
kąt,3.4849146760793666,6.797726840144655e-05
przedtem,3.4849146760793666,6.797726840144655e-05
czego,3.468066352269851,0.000611795415613019
członek,3.4254454186702885,0.00010876362944231449
ciemny,3.4254454186702885,0.00010876362944231449
toczyć,3.4254454186702885,0.00010876362944231449
wolny,3.419067467234999,0.0003398863420072328
odczuwać,3.384864061476229,0.00025831361992549693
bagno,3.3041926600391998,0.0001223590831226038
zemrzeć,3.3041926600391998,0.0001223590831226038
wraz,3.301707968105484,0.0004214590640889687
kłamstwo,3.2335495806531576,0.0001359545368028931
grać,3.2335495806531576,0.0001359545368028931
mieszkanie,3.225895240967617,0.0002990999809663648
około,3.202345804537826,0.0003534817956875221
postępować,3.1962335679569875,0.0001495499904831824
zadawać,3.182059814981894,0.00016314544416347175
za,3.1299129254811433,0.004432117899774315
nazwa,3.1108438723229277,8.157272208173587e-05
piosenka,3.1108438723229277,8.157272208173587e-05
wiersz,3.1108438723229277,8.157272208173587e-05
ewangelizacja,3.1108438723229277,8.157272208173587e-05
uwalniać,3.1108438723229277,8.157272208173587e-05
obrząd,2.998446888064312,5.4381814721157244e-05
ogłosić,2.998446888064312,5.4381814721157244e-05
ubranie,2.998446888064312,5.4381814721157244e-05
Star,2.998446888064312,5.4381814721157244e-05
przerażenie,2.998446888064312,5.4381814721157244e-05
nudzić,2.998446888064312,5.4381814721157244e-05
zaglądać,2.998446888064312,5.4381814721157244e-05
gorycz,2.998446888064312,5.4381814721157244e-05
figurka,2.998446888064312,5.4381814721157244e-05
koń,2.998446888064312,5.4381814721157244e-05
Musiał,2.998446888064312,5.4381814721157244e-05
usprawiedliwić,2.998446888064312,5.4381814721157244e-05
demon,2.998446888064312,5.4381814721157244e-05
nerwica,2.998446888064312,5.4381814721157244e-05
kolor,2.998446888064312,5.4381814721157244e-05
żołnierz,2.998446888064312,5.4381814721157244e-05
opuszczenie,2.998446888064312,5.4381814721157244e-05
przekleństwo,2.998446888064312,5.4381814721157244e-05
nuda,2.998446888064312,5.4381814721157244e-05
strych,2.998446888064312,5.4381814721157244e-05
nigdzie,2.998446888064312,5.4381814721157244e-05
wnęter,2.998446888064312,5.4381814721157244e-05
skończyć,2.9849585173840847,0.0004894363324904152
pierwszy,2.959343318568216,0.0007205590450553334
umieć,2.9269819873530043,0.0002990999809663648
autorytet,2.914830077277502,9.516817576202518e-05
nikt,2.9140256746729847,0.0008021317671370693
gdzieś,2.8602426163599546,0.00028550452728607554
zawieść,2.8420360557907536,0.00020393180520433967
próbować,2.831098952018456,0.00046224542512983657
marihuana,2.8080657501188337,0.00010876362944231449
los,2.8080657501188337,0.00010876362944231449
14,2.7679234416465226,0.00017674089784376105
przypominać,2.7679234416465226,0.00017674089784376105
daleko,2.7672732870436008,0.0007749408597764908
usiąść,2.752695261133093,0.0001223590831226038
przykazanie,2.752695261133093,0.0001223590831226038
wyrzucić,2.752695261133093,0.0001223590831226038
ciesać,2.7425950907888055,0.00016314544416347175
kochający,2.7425950907888055,0.00016314544416347175
świadomy,2.7425950907888055,0.00016314544416347175
dziewczynka,2.7284863094171463,0.0001495499904831824
prowadzić,2.687484902695328,0.0005438181472115724
wyglądać,2.6809027357926016,0.0003534817956875221
znaleźć,2.6133815876950415,0.0007749408597764908
przeczytać,2.6063020891938375,0.0003398863420072328
2007,2.592369893602437,6.797726840144655e-05
opowiadanie,2.592369893602437,6.797726840144655e-05
świadczyć,2.592369893602437,6.797726840144655e-05
objawiać,2.592369893602437,6.797726840144655e-05
stół,2.592369893602437,6.797726840144655e-05
analizować,2.592369893602437,6.797726840144655e-05
poświęcić,2.592369893602437,6.797726840144655e-05
kanał,2.592369893602437,6.797726840144655e-05
zaprzeć,2.592369893602437,6.797726840144655e-05
ożenić,2.592369893602437,6.797726840144655e-05
ziarno,2.592369893602437,6.797726840144655e-05
buntować,2.592369893602437,6.797726840144655e-05
otchłań,2.5379809828180817,4.078636104086794e-05
potępienie,2.5379809828180817,4.078636104086794e-05
przespać,2.5379809828180817,4.078636104086794e-05
powołać,2.5379809828180817,4.078636104086794e-05
armia,2.5379809828180817,4.078636104086794e-05
pocieszać,2.5379809828180817,4.078636104086794e-05
zaspokajać,2.5379809828180817,4.078636104086794e-05
przewinienie,2.5379809828180817,4.078636104086794e-05
dusić,2.5379809828180817,4.078636104086794e-05
surowy,2.5379809828180817,4.078636104086794e-05
ugiąć,2.5379809828180817,4.078636104086794e-05
pijany,2.5379809828180817,4.078636104086794e-05
niebawem,2.5379809828180817,4.078636104086794e-05
przestraszyć,2.5379809828180817,4.078636104086794e-05
Magdalena,2.5379809828180817,4.078636104086794e-05
schemat,2.5379809828180817,4.078636104086794e-05
smutno,2.5379809828180817,4.078636104086794e-05
oskarżenie,2.5379809828180817,4.078636104086794e-05
głup,2.5379809828180817,4.078636104086794e-05
kupować,2.5379809828180817,4.078636104086794e-05
rzec,2.5379809828180817,4.078636104086794e-05
albowiem,2.5379809828180817,4.078636104086794e-05
nastać,2.5379809828180817,4.078636104086794e-05
zagłuszyć,2.5379809828180817,4.078636104086794e-05
płacić,2.5379809828180817,4.078636104086794e-05
zawodzić,2.5379809828180817,4.078636104086794e-05
rozbić,2.5379809828180817,4.078636104086794e-05
pochłaniać,2.5379809828180817,4.078636104086794e-05
mecz,2.5379809828180817,4.078636104086794e-05
ingerencja,2.5379809828180817,4.078636104086794e-05
obumrzeć,2.5379809828180817,4.078636104086794e-05
apostoł,2.5379809828180817,4.078636104086794e-05
znal,2.5379809828180817,4.078636104086794e-05
przeszyć,2.5379809828180817,4.078636104086794e-05
przykrość,2.5379809828180817,4.078636104086794e-05
brać,2.5177309820940863,0.0003670772493678114
opuścić,2.4917859614670697,0.00020393180520433967
uczyć,2.4753643044745264,0.0005710090545721511
szukać,2.461373245525486,0.000829322674497648
słuchać,2.44661864376317,0.00039426815672839
dzieciństwo,2.4368021134963147,0.00025831361992549693
stola,2.4066390792428667,8.157272208173587e-05
zapalić,2.4066390792428667,8.157272208173587e-05
oba,2.4066390792428667,8.157272208173587e-05
jedzenie,2.4066390792428667,8.157272208173587e-05
dziękować,2.342786417950844,0.0009380863039399625
