keyword,log-likelihood,score
spokojny,6.694452330749815,0.12488472179526591
strasznie,6.694452330749815,0.12488472179526591
codzienny,6.603850200306223,0.3410313556716877
jasny,6.5205073315703475,0.1729173071011374
piękne,6.351774875211333,0.29780202889640334
czuja,6.323751442506806,0.31701506301875193
wewnętrzny,6.31313544027728,0.33622809714110047
duży,6.2995166414441215,0.9126191208115586
ćwiczenia,6.242081066588255,0.09126191208115586
znacznie,6.242081066588255,0.09126191208115586
psychicznie,6.242081066588255,0.09126191208115586
przygotowywać,6.240394952650285,0.12008146326467875
boleć,6.240394952650285,0.12008146326467875
tajemnica,6.240394952650285,0.12008146326467875
pewnie,6.238590627884083,0.19213034122348602
pojawić,6.228414006705648,0.5187519213034123
oczywiście,6.159639147902958,0.49953888718106365
jednocześnie,6.152967930597704,0.25457270212111893
